text,sentiment
"“@mozrs1977: I Want To Be Here Right Now. http://t.co/ZbgZHzjYvk""”))Добавьте  хорошего собеседника-и вечр удался",positive
http://t.co/oP0EBtKs9J\,positive
На улице идет снег. А у меня на работе расцвел цветочек)) http://t.co/q75xnSs0Sv,positive
RT @Rovsh07: Худога шукур ўзлари қолибтилар. қанака сюрприз бор экан деб ўтирвудим ))))),positive
"Когда мне пишут ""Покидай мне музыки не стену"" , так и хочется скинуть песни Кабзона,  Моисеева,  Кпдышевой и так далее...)))",positive
"@os_ostin азиана говорит,что штрафа за возврат нету.а вантутрип пытается взыскать ""штраф авиакомпании"" и отказываются верить в правила)",positive
RT @KarinaReyder: Пермские ученые!!!! Уже смешно да)) так вот,positive
"@TimTechnique вин в том, что ты вообще смог приехать в такую погоду)",positive
"RT @prosto_kuzyaaa: хаха, вынесло) http://t.co/cGIXMEkM2v",positive
1) цени\,positive
Очень жду Ксюшу в субботу*-* очень по ней соскучилась:*,positive
Soda Slim для похудения. Насыпаешь в ванну и худеешь :) http://t.co/2eUzmDqSQN,positive
